Date,Close,High,Low,Open,Volume
,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
2023-05-10,1158.561279296875,1170.6215279475311,1154.8010790515318,1170.6215279475311,6515734
2023-05-11,1152.0037841796875,1170.162952733371,1149.20661258924,1164.9811601752815,6888461
2023-05-12,1142.0069580078125,1151.9119783998672,1136.3667142373067,1149.4815684750179,8292212
2023-05-15,1154.0673828125,1163.7431228497253,1142.4199081868915,1146.3177001145064,5534710
2023-05-16,1159.524169921875,1168.3743594123644,1158.1025777274938,1160.1661142944206,5236469
2023-05-17,1143.5662841796875,1156.4518581798793,1139.4849996963649,1156.1308859507287,10465667
2023-05-18,1142.7406005859375,1155.2594104550697,1139.4847539326784,1154.2963820212844,6948732
2023-05-19,1163.7430419921875,1167.778425157087,1148.9773124596102,1151.9579766677468,11094136
2023-05-22,1185.662353515625,1188.2302430762331,1164.9810857591126,1167.4572849700612,7625947
2023-05-23,1192.3115234375,1205.2429974114864,1189.560141232225,1191.5318755827825,7436031
2023-05-24,1191.0274658203125,1196.851202152626,1184.2866021300276,1188.8722389198845,4824077
2023-05-25,1196.2550048828125,1198.685414686715,1182.4064046555832,1187.2213231154954,4334121
2023-05-26,1208.2694091796875,1213.7721734013032,1197.7683455717138,1197.7683455717138,5521606
2023-05-29,1205.47216796875,1222.2555306990143,1201.299193894401,1222.2555306990143,4419365
2023-05-30,1214.13916015625,1216.4778799505127,1200.657431335536,1206.022604561982,6274719
2023-05-31,1209.049072265625,1220.7882355808035,1205.24297124017,1210.4705525350664,17800782
2023-06-01,1210.1495361328125,1219.3208096161989,1208.8655354543341,1212.9468193268542,4277841
2023-06-02,1207.3612060546875,1220.2806442692772,1204.619361093427,1216.655749596294,10909311
2023-06-05,1212.47314453125,1217.0738979713722,1205.7811188985672,1212.0084173773478,5002553
2023-06-06,1188.7720947265625,1197.6948336527696,1183.1953687153355,1197.6948336527696,10008100
2023-06-07,1198.02001953125,1202.713808913998,1192.025084955334,1199.460719013535,5397578
2023-06-08,1192.30419921875,1200.8551346703464,1190.7240585978548,1195.4642535429527,5034942
2023-06-09,1176.6427001953125,1192.0252152176977,1174.83030957908,1192.0252152176977,5339073
2023-06-12,1200.8084716796875,1204.2939254038927,1183.1953575768823,1183.6600847401096,4785588
2023-06-13,1212.7984619140625,1214.3320842529808,1205.548786202746,1208.1977083560882,4846587
2023-06-14,1208.66259765625,1214.5180926556236,1201.970457495657,1214.19280628768,3457981
2023-06-15,1196.02197265625,1202.6674808789603,1192.1647141872293,1202.6674808789603,6161155
2023-06-16,1200.52978515625,1209.6848882031022,1190.677591317118,1196.2077995523568,8536287
2023-06-19,1202.7139892578125,1207.8259884393565,1196.2543265846496,1202.7139892578125,4451787
2023-06-20,1211.450927734375,1212.9380321318201,1200.018592852604,1202.7140333935445,4009180
2023-06-21,1207.6866455078125,1211.822785983513,1203.6435412463507,1208.244295499256,4041529
2023-06-22,1191.142333984375,1198.4385283465883,1183.6601806665321,1198.4385283465883,6676607
2023-06-23,1175.759765625,1189.0974130017955,1174.2261432389498,1186.4019726655229,7239467
2023-06-26,1180.732421875,1184.1249532633137,1173.2038636237187,1180.6394991230175,3403244
2023-06-27,1188.91162109375,1191.5605434478787,1184.3107537282526,1189.7016346437479,3240024
2023-06-28,1202.1099853515625,1205.2236353137198,1191.0030491785699,1198.996335389405,5662358
2023-06-30,1241.2862548828125,1244.4464222893582,1212.426652618648,1215.9121063481953,12821692
2023-07-03,1239.6134033203125,1251.0457388883244,1234.733767265956,1236.1744671036192,7732412
2023-07-04,1250.2554931640625,1251.0455066392037,1237.4754963466114,1249.4654796889213,5797775
2023-07-05,1252.25390625,1262.1525044299242,1246.3982983908247,1262.0595816855596,5414936
2023-07-06,1249.0938720703125,1252.3933673295787,1242.8200544623764,1247.8391312404847,5963897
2023-07-07,1236.3602294921875,1250.8598092744526,1231.8523982272873,1239.8922016871068,6295647
2023-07-10,1235.38427734375,1247.2348203575655,1226.229174648363,1242.26226225529,3940315
2023-07-11,1253.4622802734375,1255.600070946012,1233.3860863375473,1239.381022308118,6126128
2023-07-12,1239.24169921875,1256.5295297943235,1233.386090631779,1255.6929980734994,8102770
2023-07-13,1268.7982177734375,1279.6729026631901,1236.9644035943056,1240.728739413603,9977644
2023-07-14,1325.35546875,1329.1198044888868,1283.251252109647,1283.251252109647,12833381
2023-07-17,1322.567138671875,1356.027498224912,1314.5274486018602,1325.3555019679613,11569884
2023-07-18,1371.131103515625,1373.6871031492155,1328.1903550548216,1332.8376271158952,16743977
2023-07-19,1370.8988037109375,1393.0663832409173,1357.6540777205,1381.1693208273919,13687062
2023-07-20,1347.2442626953125,1367.2275339253567,1339.0650179246122,1367.2275339253567,8347221
2023-07-21,1237.661376953125,1254.7633595078025,1212.9379141908757,1227.0655747810806,45548305
2023-07-24,1242.3087158203125,1254.670504599167,1240.1245206940966,1246.398337830829,8859789
2023-07-25,1240.44970703125,1248.117705135712,1230.82987755559,1242.6804200806673,6801982
2023-07-26,1253.6944580078125,1254.7633531856156,1244.9111599190257,1248.2571728357643,5528885
2023-07-27,1257.6912841796875,1267.5899965472738,1252.0216348505492,1262.7567654377913,9191861
2023-07-28,1245.9337158203125,1267.6364549818945,1241.7511707093902,1258.3419102909559,6122735
2023-07-31,1260.061279296875,1261.7343425932213,1239.1950734898064,1253.6016166280715,7902180
2023-08-01,1268.89111328125,1272.4230854175687,1261.2696325139816,1265.9169045571427,6064652
2023-08-02,1261.130126953125,1275.1648651116004,1253.322687629451,1272.7019018221301,7419145
2023-08-03,1268.0548095703125,1270.1460821785513,1253.834110450768,1254.7635649433187,6503741
2023-08-04,1281.1134033203125,1288.13082917061,1265.9168471204257,1272.3301049407662,5712345
2023-08-07,1294.7301025390625,1296.5890115161467,1279.85883072239,1289.989907339258,3729093
2023-08-08,1292.1275634765625,1295.241326729345,1286.7367956063742,1294.5906405227167,4161877
2023-08-09,1296.0311279296875,1297.5182321515724,1284.9705988177284,1286.3647802992666,4090828
2023-08-10,1291.105224609375,1297.3326378411728,1287.8521338559706,1293.4288608618067,3873025
2023-08-11,1275.0718994140625,1298.3082576548654,1270.6105867070967,1293.8004268479058,5783517
2023-08-14,1295.2412109375,1296.5888744198694,1269.2628926543166,1275.0719825934739,4304135
2023-08-16,1318.4310302734375,1319.7786937329943,1306.2552006588273,1311.2742769730567,7735313
2023-08-17,1311.9715576171875,1319.825402835044,1306.8130397085015,1319.825402835044,5618346
2023-08-18,1290.826416015625,1309.322469240219,1288.3633389732208,1304.6751968805124,5134103
2023-08-21,1306.2552490234375,1307.742353385992,1289.2927060601864,1291.709264831686,3032722
2023-08-22,1304.7215576171875,1306.8593480283198,1298.1224543541218,1305.6044938755163,2890714
2023-08-23,1308.6253662109375,1316.665170010188,1306.48768902064,1316.107520023971,2559125
2023-08-24,1323.1712646484375,1324.5190416072762,1314.6667341741827,1321.2194330950322,5171963
2023-08-25,1319.918212890625,1322.1489262136051,1311.832004735964,1313.3191091316864,4307172
2023-08-28,1315.7821044921875,1324.286634688253,1311.8319234109513,1319.9181310643203,3133464
2023-08-29,1317.6409912109375,1323.914808117441,1315.4567961648745,1323.5430036830764,3074444
2023-08-30,1333.9066162109375,1335.3007979273286,1323.5431760940035,1326.331539526786,3070887
2023-08-31,1334.1854248046875,1342.9688379587094,1327.865202241298,1333.9066565282626,9792735
2023-09-01,1341.99267578125,1343.9910253779606,1327.446692130181,1330.0026916597724,3582133
2023-09-04,1361.7435302734375,1366.2978792292915,1333.4880956574837,1341.2026120597739,4609014
2023-09-05,1374.5703125,1375.639207889901,1353.7505085575094,1361.6508719785452,5496840
2023-09-06,1373.2222900390625,1378.2878843440208,1360.070601695981,1377.3584299899496,5075786
2023-09-07,1362.76611328125,1369.4582536129653,1358.908967956038,1366.8557356852762,4411743
2023-09-08,1365.9261474609375,1370.7128602563196,1357.1892535120792,1360.25649837947,3125838
2023-09-11,1372.2928466796875,1373.7800644251438,1361.1859124430616,1365.9261069950462,4182226
2023-09-12,1395.2039794921875,1397.8994199484737,1372.8970738547118,1377.9161503149019,6793161
2023-09-13,1392.64794921875,1398.8288435447748,1383.6322871056639,1398.8288435447748,4804686
2023-09-14,1400.6412353515625,1405.846270656975,1393.3915592483722,1398.8288446904617,6444213
2023-09-15,1404.9632568359375,1411.2835921776357,1402.5466980730964,1410.9117877236317,8657816
2023-09-18,1386.56005859375,1398.7358880088802,1383.0280866448797,1398.7358880088802,3991916
2023-09-20,1385.119384765625,1389.6272158004997,1372.0605053905272,1372.0605053905272,4169337
2023-09-21,1395.80810546875,1398.4106230981856,1371.8746553500082,1381.6804443744052,6779195
2023-09-22,1390.6031494140625,1400.641188325793,1380.4255561991947,1386.6529684238076,5455613
2023-09-25,1370.1551513671875,1384.7475392640083,1367.7385927513728,1384.7475392640083,4217863
2023-09-26,1357.607666015625,1375.4996641903995,1356.0740434803138,1374.8025733524212,3996528
2023-09-27,1363.5096435546875,1365.9262023716149,1347.7554364104253,1353.2856448640935,3863586
2023-09-28,1337.9031982421875,1368.714636770685,1333.7671712132337,1364.3462461230529,5814602
2023-09-29,1334.1854248046875,1344.7348242112748,1316.1075800525987,1331.0717749023968,6068968
2023-10-03,1332.837646484375,1335.626009761539,1320.1041662355099,1334.7430734406207,4181867
2023-10-04,1342.45751953125,1347.6624417880482,1318.152262838638,1324.4725985168332,4510406
2023-10-05,1360.2099609375,1371.5493723980028,1347.8946904576385,1349.5677537176623,7384621
2023-10-06,1374.3841552734375,1379.7750360960613,1360.0706484952473,1365.8332203052626,3598672
2023-10-09,1371.363525390625,1385.8165874982192,1359.04825390548,1361.5578490003716,3567552
2023-10-10,1389.6737060546875,1391.3931739252298,1365.4613746452874,1379.2173445271933,5688951
2023-10-11,1388.9766845703125,1411.144149422588,1376.940181958551,1391.3932433298958,7220129
2023-10-12,1362.115234375,1398.2710282146138,1349.567601714432,1386.652849825199,11081662
2023-10-13,1330.1885986328125,1336.5553381568939,1301.2360733099106,1305.8833450003033,17973439
2023-10-16,1332.9769287109375,1341.7602266052431,1329.119670611463,1331.0715019814445,4850745
2023-10-17,1340.69140625,1350.822481541712,1336.6018978023671,1338.6466520261836,3923764
2023-10-18,1338.925537109375,1351.426652993233,1336.8806694215968,1340.2732005613768,4264837
2023-10-19,1332.5123291015625,1338.0890555260446,1325.49490296724,1325.49490296724,6795691
2023-10-20,1326.5638427734375,1337.0202051704955,1324.7049339028495,1329.1198424704962,3928622
2023-10-23,1309.2760009765625,1331.304025507751,1306.1158332337493,1325.0302081269804,2636516
2023-10-25,1289.88134765625,1320.4796048766234,1281.643355327688,1317.1372877323818,6940777
2023-10-26,1279.901611328125,1293.600262701033,1273.923205151914,1275.7591696776637,6357656
2023-10-27,1299.57861328125,1303.9565408986182,1283.8558619720413,1283.8558619720413,4634358
2023-10-30,1296.4716796875,1299.5785105468342,1283.3378978736482,1299.5785105468342,2667696
2023-10-31,1288.3280029296875,1300.3319358033273,1283.24396131538,1299.2020849293924,3451595
2023-11-01,1274.9117431640625,1296.848271394198,1272.5580310195833,1292.7058299617952,3090672
2023-11-02,1289.975341796875,1295.765495943668,1281.972721492604,1289.8340961001559,3758060
2023-11-03,1307.7696533203125,1310.5469878192453,1297.1308279223888,1299.2962891749294,3349045
2023-11-06,1321.185791015625,1324.9046103571086,1309.4172299003549,1312.3358100714709,2736381
2023-11-07,1322.1270751953125,1323.6334278039196,1313.229975386407,1318.0786448153021,2272209
2023-11-08,1309.6053466796875,1322.7861337778295,1305.3215449018542,1322.7861337778295,3550635
2023-11-09,1294.3533935546875,1315.725053279232,1289.8813406007866,1314.2187005328615,5498051
2023-11-10,1288.75146484375,1292.7998955154703,1281.3608320382564,1289.7870751538298,2943649
2023-11-13,1293.176513671875,1301.5556365838725,1290.6344357148544,1299.1077990502322,3462092
2023-11-15,1327.96435546875,1331.2595523805833,1311.4883709095843,1317.1372799012984,8551860
2023-11-16,1360.3514404296875,1368.3540614057245,1328.058465108388,1333.2366316222942,6673907
2023-11-17,1353.4315185546875,1366.0944431282537,1351.0778065575678,1356.726715350655,4901251
2023-11-20,1352.537109375,1367.0359990167078,1349.7597750449072,1357.6211505386314,3584210
2023-11-21,1354.796630859375,1365.152963687348,1352.6782900536532,1357.621085267004,3793135
2023-11-22,1372.4967041015625,1373.5793197717323,1352.1605387506925,1352.1605387506925,3108786
2023-11-23,1364.4468994140625,1382.0056146017555,1362.9875519464238,1382.0056146017555,3186928
2023-11-24,1353.29052734375,1367.648173226221,1349.9482097083599,1360.963652882806,2973195
2023-11-28,1358.2801513671875,1360.4456124998921,1343.5460053605395,1359.504127646951,3755373
2023-11-29,1374.1912841796875,1375.226894544369,1364.964801471109,1366.1886628376049,3875778
2023-11-30,1370.0015869140625,1375.1797531523248,1364.7292951842091,1368.2127428644676,10120867
2023-12-01,1367.318359375,1374.4736205469867,1361.5282051305396,1374.4736205469867,3489187
2023-12-04,1378.663330078125,1385.7715867334168,1364.4940519087752,1374.9915161431222,5511948
2023-12-05,1368.8717041015625,1381.064000550959,1357.621007327997,1380.0283903130835,5123039
2023-12-06,1388.03125,1390.5732132882843,1366.1417258233225,1371.5081438440814,5269178
2023-12-07,1380.1226806640625,1386.6659544767813,1376.2626157196041,1386.6659544767813,4424453
2023-12-08,1403.8951416015625,1407.2373438258442,1380.4521461092754,1384.3593311792147,6323433
2023-12-11,1401.400146484375,1410.3442522227704,1395.2804951896835,1402.812373706227,3862018
2023-12-12,1389.6788330078125,1402.8125013955737,1381.7703368601112,1391.0439401422552,6103494
2023-12-13,1364.2115478515625,1389.6787590187653,1349.2890359623277,1389.6316388053183,8549258
2023-12-14,1413.5924072265625,1422.5836336750658,1375.8388870549381,1377.7689770027378,12489858
2023-12-15,1486.0396728515625,1495.5957668241965,1431.9984208352303,1433.9285107001285,18395389
2023-12-18,1472.811767578125,1499.7853308836295,1468.9988229814394,1476.2010899731836,6467243
2023-12-19,1467.1158447265625,1481.8499902553428,1452.9464521784103,1478.225296674548,4221721
2023-12-20,1446.497314453125,1490.8412269194432,1440.4717885612556,1473.470877793026,6592367
2023-12-21,1446.120849609375,1456.1476870794431,1432.2339469194412,1432.2339469194412,5319038
2023-12-22,1471.44677734375,1474.3653575565068,1433.8815067423754,1445.1322053581507,6741060
2023-12-26,1453.60546875,1457.4185283124546,1433.8814073771757,1445.1792254261095,6878067
2023-12-27,1475.40087890625,1478.131207944611,1453.6526019531718,1453.6526019531718,4225849
2023-12-28,1471.2113037109375,1477.1425892283842,1464.0089217215004,1477.1425892283842,5702253
2023-12-29,1452.6170654296875,1468.1985714635211,1449.8867362525718,1450.875341361868,4388990
